core,depth,aom,yrsbp,flux,smt
GC1081,107.5,5.39E-19,1,1.35E-15,56
GC1081,110,3.24E-20,1,8.10E-17,56
GC1081,112.5,2.03E-21,1,5.07E-18,56
GC1081,115,1.49E-22,1,3.73E-19,56
GC1081,117.5,3.75E-24,1,9.38E-21,56
GC1081,120,3.12E-25,1,7.81E-22,56
GC1081,122.5,1.20E-25,1,3.01E-22,56
GC1081,125,7.51E-24,1,1.88E-20,56
GC1081,127.5,2.82E-22,1,7.05E-19,56
GC1081,130,7.75E-21,1,1.94E-17,56
GC1081,132.5,1.51E-19,1,3.77E-16,56
GC1081,135,1.97E-18,1,4.92E-15,56
GC1081,137.5,1.58E-17,1,3.95E-14,56
GC1081,140,6.56E-17,1,1.64E-13,56
GC1081,142.5,9.05E-17,1,2.26E-13,56
GC1081,145,4.97E-18,1,1.24E-14,56
GC1081,147.5,1.04E-17,1,2.59E-14,56
GC1081,150,8.82E-18,1,2.21E-14,56
GC1081,0,1.46E-07,0,0.000365075,56
GC1081,2.5,4.50E-07,0,0.001124589,56
GC1081,5,1.24E-06,0,0.00309911,56
GC1081,7.5,3.37E-06,0,0.008421918,56
GC1081,10,9.14E-06,0,0.022841096,56
GC1081,12.5,2.48E-05,0,0.061928082,56
GC1081,15,6.72E-05,0,0.167890411,56
GC1081,17.5,0.000182041,0,0.45510274,56
GC1081,20,0.000493425,0,1.233561644,56
GC1081,22.5,0.001337288,0,3.343219178,56
GC1081,25,0.00362411,0,9.060273973,56
GC1081,27.5,0.009819726,0,24.54931507,56
GC1081,30,0.026603288,0,66.50821918,56
GC1081,32.5,0.072052055,0,180.130137,56
GC1081,35,0.195049315,0,487.6232877,56
GC1081,37.5,0.527452055,0,1318.630137,56
GC1081,40,1.423260274,0,3558.150685,56
GC1081,42.5,3.821369863,0,9553.424658,56
GC1081,45,10.13753425,0,25343.83562,56
GC1081,47.5,26.11671233,0,65291.78082,56
GC1081,50,62.69589041,0,156739.726,56
GC1081,52.5,128.0794521,0,320198.6301,56
GC1081,55,174.0931507,0,435232.8767,56
GC1081,57.5,60.63287671,0,151582.1918,56
GC1081,60,5.725479452,0,14313.69863,56
GC1081,62.5,0.38769863,0,969.2465753,56
GC1081,65,0.023809041,0,59.52260274,56
GC1081,67.5,0.001386932,0,3.467328767,56
GC1081,70,7.80E-05,0,0.195068493,56
GC1081,72.5,4.28E-06,0,0.010708219,56
GC1081,75,2.31E-07,0,0.00057739,56
GC1081,77.5,1.23E-08,0,3.07E-05,56
GC1081,80,6.46E-10,0,1.62E-06,56
GC1081,82.5,3.39E-11,0,8.48E-08,56
GC1081,85,1.76E-12,0,4.40E-09,56
GC1081,87.5,8.33E-14,0,2.08E-10,56
GC1081,90,5.01E-15,0,1.25E-11,56
GC1081,92.5,1.17E-15,0,2.92E-12,56
GC1081,95,8.05E-16,0,2.01E-12,56
GC1081,97.5,1.88E-16,0,4.69E-13,56
GC1081,100,2.38E-17,0,5.94E-14,56
GC1081,102.5,1.11E-17,0,2.77E-14,56
GC1081,105,1.31E-18,0,3.28E-15,56
GC1081,107.5,4.44E-20,0,1.11E-16,56
GC1081,110,3.15E-21,0,7.89E-18,56
GC1081,112.5,2.28E-22,0,5.69E-19,56
GC1081,115,2.75E-23,0,6.88E-20,56
GC1081,117.5,1.88E-24,0,4.69E-21,56
GC1081,120,6.17E-27,0,1.54E-23,56
GC1081,122.5,1.27E-25,0,3.17E-22,56
GC1081,125,6.82E-24,0,1.70E-20,56
GC1081,127.5,2.56E-22,0,6.39E-19,56
GC1081,130,7.03E-21,0,1.76E-17,56
GC1081,132.5,1.37E-19,0,3.42E-16,56
GC1081,135,1.79E-18,0,4.47E-15,56
GC1081,137.5,1.44E-17,0,3.60E-14,56
GC1081,140,6.02E-17,0,1.51E-13,56
GC1081,142.5,8.41E-17,0,2.10E-13,56
GC1081,145,4.95E-18,0,1.24E-14,56
GC1081,147.5,9.81E-18,0,2.45E-14,56
GC1081,150,8.43E-18,0,2.11E-14,56
GC1081,0,7.53E-06,-1,0.018830822,56
GC1081,2.5,2.32E-05,-1,0.05799863,56
GC1081,5,6.39E-05,-1,0.15980137,56
GC1081,7.5,0.000173658,-1,0.434143836,56
GC1081,10,0.000470849,-1,1.177123288,56
GC1081,12.5,0.001276219,-1,3.190547945,56
GC1081,15,0.00345863,-1,8.646575342,56
GC1081,17.5,0.009371233,-1,23.42808219,56
GC1081,20,0.025387671,-1,63.46917808,56
GC1081,22.5,0.068758904,-1,171.8972603,56
GC1081,25,0.186136986,-1,465.3424658,56
GC1081,27.5,0.50339726,-1,1258.493151,56
GC1081,30,1.358630137,-1,3396.575342,56
GC1081,32.5,3.649589041,-1,9123.972603,56
GC1081,35,9.692328767,-1,24230.82192,56
GC1081,37.5,25.0309589,-1,62577.39726,56
GC1081,40,60.42465753,-1,151061.6438,56
GC1081,42.5,125.0164384,-1,312541.0959,56
GC1081,45,177.5013699,-1,443753.4247,56
GC1081,47.5,69.14246575,-1,172856.1644,56
GC1081,50,6.803287671,-1,17008.21918,56
GC1081,52.5,0.463589041,-1,1158.972603,56
GC1081,55,0.028520548,-1,71.30136986,56
GC1081,57.5,0.001662822,-1,4.157054795,56
GC1081,60,9.36E-05,-1,0.233979452,56
GC1081,62.5,5.14E-06,-1,0.01284726,56
GC1081,65,2.77E-07,-1,0.000692808,56
GC1081,67.5,1.47E-08,-1,3.69E-05,56
GC1081,70,7.76E-10,-1,1.94E-06,56
GC1081,72.5,4.07E-11,-1,1.02E-07,56
GC1081,75,2.07E-12,-1,5.18E-09,56
GC1081,77.5,9.81E-14,-1,2.45E-10,56
GC1081,80,1.51E-14,-1,3.78E-11,56
GC1081,82.5,6.65E-15,-1,1.66E-11,56
GC1081,85,8.18E-16,-1,2.05E-12,56
GC1081,87.5,7.53E-16,-1,1.88E-12,56
GC1081,90,1.46E-16,-1,3.66E-13,56
GC1081,92.5,2.00E-16,-1,4.99E-13,56
GC1081,95,2.44E-16,-1,6.10E-13,56
GC1081,97.5,7.99E-17,-1,2.00E-13,56
GC1081,100,6.55E-18,-1,1.64E-14,56
GC1081,102.5,5.93E-18,-1,1.48E-14,56
GC1081,105,9.09E-19,-1,2.27E-15,56
GC1081,107.5,4.29E-20,-1,1.07E-16,56
GC1081,110,2.01E-21,-1,5.03E-18,56
GC1081,112.5,1.12E-22,-1,2.81E-19,56
GC1081,115,1.57E-23,-1,3.93E-20,56
GC1081,117.5,2.01E-24,-1,5.03E-21,56
GC1081,120,5.51E-28,-1,1.38E-24,56
GC1081,122.5,1.23E-25,-1,3.07E-22,56
GC1081,125,6.51E-24,-1,1.63E-20,56
GC1081,127.5,2.44E-22,-1,6.11E-19,56
GC1081,130,6.71E-21,-1,1.68E-17,56
GC1081,132.5,1.31E-19,-1,3.26E-16,56
GC1081,135,1.71E-18,-1,4.27E-15,56
GC1081,137.5,1.38E-17,-1,3.45E-14,56
GC1081,140,5.78E-17,-1,1.45E-13,56
GC1081,142.5,8.13E-17,-1,2.03E-13,56
GC1081,145,4.94E-18,-1,1.23E-14,56
GC1081,147.5,9.56E-18,-1,2.39E-14,56
GC1081,150,8.24E-18,-1,2.06E-14,56
GC1081,0,0.000385945,-2,0.964863014,56
GC1081,2.5,0.001188356,-2,2.970890411,56
GC1081,5,0.003272877,-2,8.182191781,56
GC1081,7.5,0.008887945,-2,22.21986301,56
GC1081,10,0.024085205,-2,60.2130137,56
GC1081,12.5,0.065232877,-2,163.0821918,56
GC1081,15,0.176589041,-2,441.4726027,56
GC1081,17.5,0.477589041,-2,1193.972603,56
GC1081,20,1.289205479,-2,3223.013699,56
GC1081,22.5,3.464657534,-2,8661.643836,56
GC1081,25,9.210958904,-2,23027.39726,56
GC1081,27.5,23.8490411,-2,59622.60274,56
GC1081,30,57.90958904,-2,144773.9726,56
GC1081,32.5,121.4219178,-2,303554.7945,56
GC1081,35,179.8246575,-2,449561.6438,56
GC1081,37.5,78.98630137,-2,197465.7534,56
GC1081,40,8.174246575,-2,20435.61644,56
GC1081,42.5,0.561506849,-2,1403.767123,56
GC1081,45,0.034627397,-2,86.56849315,56
GC1081,47.5,0.002021178,-2,5.052945205,56
GC1081,50,0.000113836,-2,0.284589041,56
GC1081,52.5,6.25E-06,-2,0.015632877,56
GC1081,55,3.37E-07,-2,0.000843288,56
GC1081,57.5,1.79E-08,-2,4.49E-05,56
GC1081,60,9.45E-10,-2,2.36E-06,56
GC1081,62.5,4.91E-11,-2,1.23E-07,56
GC1081,65,2.61E-12,-2,6.53E-09,56
GC1081,67.5,1.29E-13,-2,3.22E-10,56
GC1081,70,1.01E-14,-2,2.54E-11,56
GC1081,72.5,6.99E-15,-2,1.75E-11,56
GC1081,75,3.33E-15,-2,8.34E-12,56
GC1081,77.5,7.43E-16,-2,1.86E-12,56
GC1081,80,1.65E-15,-2,4.12E-12,56
GC1081,82.5,1.60E-15,-2,4.01E-12,56
GC1081,85,3.36E-16,-2,8.41E-13,56
GC1081,87.5,2.46E-16,-2,6.14E-13,56
GC1081,90,7.29E-17,-2,1.82E-13,56
GC1081,92.5,9.71E-17,-2,2.43E-13,56
GC1081,95,1.38E-16,-2,3.45E-13,56
GC1081,97.5,5.24E-17,-2,1.31E-13,56
GC1081,100,3.27E-18,-2,8.17E-15,56
GC1081,102.5,4.35E-18,-2,1.09E-14,56
GC1081,105,7.53E-19,-2,1.88E-15,56
GC1081,107.5,4.09E-20,-2,1.02E-16,56
GC1081,110,1.56E-21,-2,3.90E-18,56
GC1081,112.5,7.44E-23,-2,1.86E-19,56
GC1081,115,1.20E-23,-2,2.99E-20,56
GC1081,117.5,1.98E-24,-2,4.95E-21,56
GC1081,120,1.23E-27,-2,3.09E-24,56
GC1081,122.5,1.20E-25,-2,3.01E-22,56
GC1081,125,6.37E-24,-2,1.59E-20,56
GC1081,127.5,2.39E-22,-2,5.97E-19,56
GC1081,130,6.57E-21,-2,1.64E-17,56
GC1081,132.5,1.28E-19,-2,3.19E-16,56
GC1081,135,1.67E-18,-2,4.18E-15,56
GC1081,137.5,1.35E-17,-2,3.38E-14,56
GC1081,140,5.67E-17,-2,1.42E-13,56
GC1081,142.5,8.00E-17,-2,2.00E-13,56
GC1081,145,4.93E-18,-2,1.23E-14,56
GC1081,147.5,9.44E-18,-2,2.36E-14,56
GC1081,150,8.16E-18,-2,2.04E-14,56
GC1048,0.5,0.005549187,,2.774593696,320
GC1048,1.5,0.002367678,,1.183838808,320
GC1048,2.5,0.000820797,,0.410398577,320
GC1048,3.5,0.00022135,,0.110674757,320
GC1048,4.5,3.94E-05,,0.019720235,320
GC1048,5.5,5.66E-06,,0.002828294,320
GC1048,6.5,2.35E-06,,0.001175544,320
GC1048,7.5,2.29E-06,,0.00114408,320
GC1048,8.5,2.67E-06,,0.001334065,320
GC1048,9.5,3.21E-06,,0.001603987,320
GC1048,10.5,3.87E-06,,0.001936529,320
GC1048,11.5,4.66E-06,,0.002332026,320
GC1048,12.5,5.59E-06,,0.002794575,320
GC1048,13.5,6.66E-06,,0.003329154,320
GC1048,14.5,7.88E-06,,0.003940613,320
GC1048,15.5,9.27E-06,,0.00463317,320
GC1048,16.5,1.08E-05,,0.00541012,320
GC1048,17.5,1.25E-05,,0.006273668,320
GC1048,18.5,1.44E-05,,0.007224852,320
GC1048,19.5,1.65E-05,,0.008263542,320
GC1048,20.5,1.88E-05,,0.009388509,320
GC1048,21.5,2.12E-05,,0.01059752,320
GC1048,22.5,2.38E-05,,0.011887478,320
GC1048,23.5,2.65E-05,,0.013254596,320
GC1048,24.5,2.94E-05,,0.014694507,320
GC1048,25.5,3.24E-05,,0.016202463,320
GC1048,26.5,3.55E-05,,0.017773418,320
GC1048,27.5,3.88E-05,,0.019402214,320
GC1048,28.5,4.22E-05,,0.02108362,320
GC1048,29.5,4.56E-05,,0.022812431,320
GC1048,30.5,4.92E-05,,0.024583546,320
GC1048,31.5,5.28E-05,,0.026392002,320
GC1048,32.5,5.65E-05,,0.028233014,320
GC1048,33.5,6.02E-05,,0.030102011,320
GC1048,34.5,6.40E-05,,0.031994608,320
GC1048,35.5,6.78E-05,,0.033906672,320
GC1048,36.5,7.17E-05,,0.035834265,320
GC1048,37.5,7.55E-05,,0.0377737,320
GC1048,38.5,7.94E-05,,0.039721476,320
GC1048,39.5,8.33E-05,,0.041674326,320
GC1048,40.5,8.73E-05,,0.04362915,320
GC1048,41.5,9.12E-05,,0.045583052,320
GC1048,42.5,9.51E-05,,0.047533324,320
GC1048,43.5,9.90E-05,,0.049477404,320
GC1048,44.5,0.000102826,,0.051412901,320
GC1048,45.5,0.000106675,,0.053337552,320
GC1048,46.5,0.000110499,,0.055249253,320
GC1048,47.5,0.000114292,,0.057146021,320
GC1048,48.5,0.000118052,,0.059025966,320
GC1048,49.5,0.000121775,,0.060887357,320
GC1048,50.5,0.000125457,,0.062728518,320
GC1048,51.5,0.000129096,,0.064547895,320
GC1048,52.5,0.000132688,,0.066344024,320
GC1048,53.5,0.000136231,,0.068115521,320
GC1048,54.5,0.000139722,,0.069861061,320
GC1048,55.5,0.000143159,,0.071579427,320
GC1048,56.5,0.000146539,,0.073269444,320
GC1048,57.5,0.00014986,,0.074930015,320
GC1048,58.5,0.00015312,,0.076560077,320
GC1048,59.5,0.000156317,,0.078158663,320
GC1048,60.5,0.00015945,,0.079724833,320
GC1048,61.5,0.000162515,,0.081257702,320
GC1048,62.5,0.000165513,,0.082756413,320
GC1048,63.5,0.00016844,,0.084220194,320
GC1048,64.5,0.000171297,,0.085648291,320
GC1048,65.5,0.00017408,,0.087039968,320
GC1048,66.5,0.000176789,,0.088394555,320
GC1048,67.5,0.000179423,,0.089711419,320
GC1048,68.5,0.00018198,,0.090989936,320
GC1048,69.5,0.000184459,,0.092229529,320
GC1048,70.5,0.000186859,,0.093429658,320
GC1048,71.5,0.000189179,,0.094589746,320
GC1048,72.5,0.000191419,,0.095709429,320
GC1048,73.5,0.000193576,,0.096788057,320
GC1048,74.5,0.000195651,,0.097825349,320
GC1048,75.5,0.000197641,,0.098820747,320
GC1048,76.5,0.000199548,,0.09977388,320
GC1048,77.5,0.000201369,,0.100684373,320
GC1048,78.5,0.000203104,,0.101551948,320
GC1048,79.5,0.000204752,,0.102376047,320
GC1048,80.5,0.000206313,,0.103156577,320
GC1048,81.5,0.000207786,,0.103893071,320
GC1048,82.5,0.000209171,,0.104585251,320
GC1048,83.5,0.000210466,,0.105232837,320
GC1048,84.5,0.000211671,,0.10583555,320
GC1048,85.5,0.000212786,,0.106393111,320
GC1048,86.5,0.000213811,,0.106905333,320
GC1048,87.5,0.000214744,,0.107371845,320
GC1048,88.5,0.000215585,,0.107792459,320
GC1048,89.5,0.000216334,,0.108167083,320
GC1048,90.5,0.000216991,,0.108495252,320
GC1048,91.5,0.000217554,,0.108776965,320
GC1048,92.5,0.000218024,,0.10901185,320
GC1048,93.5,0.0002184,,0.109199814,320
GC1048,94.5,0.000218681,,0.10934067,320
GC1048,95.5,0.000218868,,0.109434047,320
GC1048,96.5,0.00021896,,0.109479851,320
GC1048,97.5,0.000218956,,0.109477896,320
GC1048,98.5,0.000218856,,0.109427903,320
GC1048,99.5,0.00021866,,0.109329778,320
GC1048,100.5,0.000218366,,0.109183242,320
GC1048,101.5,0.000217976,,0.10898811,320
GC1048,102.5,0.000217488,,0.108744102,320
GC1048,103.5,0.000216902,,0.108451031,320
GC1048,104.5,0.000216217,,0.108108711,320
GC1048,105.5,0.000215434,,0.107716864,320
GC1048,106.5,0.000214551,,0.107275303,320
GC1048,107.5,0.000213567,,0.106783655,320
GC1048,108.5,0.000212483,,0.106241734,320
GC1048,109.5,0.000211299,,0.105649262,320
GC1048,110.5,0.000210012,,0.105005865,320
GC1048,111.5,0.000208623,,0.104311451,320
GC1048,112.5,0.000207131,,0.103565461,320
GC1048,113.5,0.000205536,,0.102767802,320
GC1048,114.5,0.000203836,,0.101918008,320
GC1048,115.5,0.000202031,,0.101015707,320
GC1048,116.5,0.000200121,,0.10006062,320
GC1048,117.5,0.000198105,,0.099052374,320
GC1048,118.5,0.000195981,,0.097990597,320
GC1048,119.5,0.000193749,,0.096874731,320
GC1048,120.5,0.000191409,,0.095704681,320
GC1048,121.5,0.00018896,,0.094479798,320
GC1048,122.5,0.000186399,,0.093199707,320
GC1048,123.5,0.000183728,,0.091864112,320
GC1048,124.5,0.000180945,,0.090472538,320
GC1048,125.5,0.000178049,,0.08902462,320
GC1048,126.5,0.00017504,,0.087519969,320
GC1048,127.5,0.000171916,,0.08595824,320
GC1048,128.5,0.000168678,,0.084339108,320
GC1048,129.5,0.000165325,,0.082662292,320
GC1048,130.5,0.000161855,,0.08092756,320
GC1048,131.5,0.00015827,,0.079134753,320
GC1048,132.5,0.000154568,,0.077283798,320
GC1048,133.5,0.000150749,,0.075374704,320
GC1048,134.5,0.000146815,,0.073407619,320
GC1048,135.5,0.000142766,,0.071382833,320
GC1048,136.5,0.000138602,,0.069300819,320
GC1048,137.5,0.000134324,,0.067162249,320
GC1048,138.5,0.000129936,,0.064968053,320
GC1048,139.5,0.000125439,,0.06271946,320
GC1048,140.5,0.000120836,,0.060418025,320
GC1048,141.5,0.000116131,,0.058065731,320
GC1048,142.5,0.00011133,,0.055664998,320
GC1048,143.5,0.000106438,,0.053218815,320
GC1048,144.5,0.000101462,,0.050730775,320
GC1048,145.5,9.64E-05,,0.04820519,320
GC1048,146.5,9.13E-05,,0.045647169,320
GC1048,147.5,8.61E-05,,0.043062736,320
GC1048,148.5,8.09E-05,,0.040458911,320
GC1048,149.5,7.57E-05,,0.03784384,320
GC1048,150.5,7.05E-05,,0.035226869,320
GC1048,151.5,6.52E-05,,0.032618594,320
GC1048,152.5,6.01E-05,,0.030030968,320
GC1048,153.5,5.50E-05,,0.027477211,320
GC1048,154.5,4.99E-05,,0.024971799,320
GC1048,155.5,4.51E-05,,0.022530262,320
GC1048,156.5,4.03E-05,,0.020168928,320
GC1048,157.5,3.58E-05,,0.017904462,320
GC1048,158.5,3.15E-05,,0.015753379,320
GC1048,159.5,2.75E-05,,0.013731293,320
GC1048,160.5,2.37E-05,,0.011852148,320
GC1048,161.5,2.03E-05,,0.010127396,320
GC1048,162.5,1.71E-05,,0.008565184,320
GC1048,163.5,1.43E-05,,0.007169795,320
GC1048,164.5,1.19E-05,,0.005941258,320
GC1048,165.5,9.75E-06,,0.004875382,320
GC1048,166.5,7.93E-06,,0.003964131,320
GC1048,167.5,6.39E-06,,0.003196322,320
GC1048,168.5,5.12E-06,,0.002558536,320
GC1048,169.5,4.07E-06,,0.002036084,320
GC1048,170.5,3.23E-06,,0.001613901,320
GC1048,171.5,2.55E-06,,0.001277275,320
GC1048,172.5,2.02E-06,,0.001012374,320
GC1048,173.5,1.61E-06,,0.000806589,320
GC1048,174.5,1.30E-06,,0.000648745,320
GC1048,175.5,1.06E-06,,0.000529202,320
GC1048,176.5,8.80E-07,,0.000439875,320
GC1048,177.5,7.48E-07,,0.000374167,320
GC1048,178.5,6.54E-07,,0.00032682,320
GC1048,179.5,5.87E-07,,0.0002937,320
GC1048,180.5,5.43E-07,,0.000271571,320
GC1048,181.5,5.16E-07,,0.000257897,320
GC1048,182.5,5.01E-07,,0.000250704,320
GC1048,183.5,4.97E-07,,0.000248514,320
GC1048,184.5,5.01E-07,,0.000250341,320
GC1048,185.5,5.11E-07,,0.00025554,320
GC1048,186.5,5.29E-07,,0.000264375,320
GC1048,187.5,5.51E-07,,0.000275719,320
GC1048,188.5,5.75E-07,,0.000287318,320
GC1048,189.5,5.99E-07,,0.000299334,320
GC1048,190.5,6.23E-07,,0.000311522,320
GC1048,191.5,6.48E-07,,0.000323881,320
GC1048,192.5,6.73E-07,,0.000336446,320
GC1048,193.5,6.99E-07,,0.000349257,320
GC1048,194.5,7.25E-07,,0.000362353,320
GC1048,195.5,7.52E-07,,0.000375773,320
GC1048,196.5,7.79E-07,,0.000389555,320
GC1048,197.5,8.07E-07,,0.000403734,320
GC1048,198.5,8.37E-07,,0.000418349,320
GC1048,199.5,8.67E-07,,0.000433433,320
GC1048,200.5,8.98E-07,,0.000449021,320
GC1048,201.5,9.30E-07,,0.000465146,320
GC1048,202.5,9.64E-07,,0.00048184,320
GC1048,203.5,9.98E-07,,0.000499134,320
GC1048,204.5,1.03E-06,,0.000517058,320
GC1048,205.5,1.07E-06,,0.00053564,320
GC1048,206.5,1.11E-06,,0.000554908,320
GC1048,207.5,1.15E-06,,0.000574886,320
GC1048,208.5,1.19E-06,,0.000595598,320
GC1048,209.5,1.23E-06,,0.000617067,320
GC1048,210.5,1.28E-06,,0.000639313,320
GC1048,211.5,1.32E-06,,0.000662355,320
GC1048,212.5,1.37E-06,,0.000686211,320
GC1048,213.5,1.42E-06,,0.000710897,320
GC1048,214.5,1.47E-06,,0.000736429,320
GC1048,215.5,1.53E-06,,0.00076282,320
GC1048,216.5,1.58E-06,,0.000790086,320
GC1048,217.5,1.64E-06,,0.000818239,320
GC1048,218.5,1.69E-06,,0.000847294,320
GC1048,219.5,1.75E-06,,0.000877268,320
GC1048,220.5,1.82E-06,,0.000908176,320
GC1048,221.5,1.88E-06,,0.000940038,320
GC1048,222.5,1.95E-06,,0.000972875,320
GC1048,223.5,2.01E-06,,0.001006712,320
GC1048,224.5,2.08E-06,,0.001041579,320
GC1048,225.5,2.16E-06,,0.001077506,320
GC1048,226.5,2.23E-06,,0.001114531,320
GC1048,227.5,2.31E-06,,0.001152696,320
GC1048,228.5,2.38E-06,,0.001192048,320
GC1048,229.5,2.47E-06,,0.001232642,320
GC1048,230.5,2.55E-06,,0.001274537,320
GC1048,231.5,2.64E-06,,0.0013178,320
GC1048,232.5,2.73E-06,,0.001362504,320
GC1048,233.5,2.82E-06,,0.001408733,320
GC1048,234.5,2.91E-06,,0.001456577,320
GC1048,235.5,3.01E-06,,0.001506139,320
GC1048,236.5,3.12E-06,,0.001557528,320
GC1048,237.5,3.22E-06,,0.00161087,320
GC1048,238.5,3.33E-06,,0.001666299,320
GC1048,239.5,3.45E-06,,0.001723967,320
GC1048,240.5,3.57E-06,,0.001784042,320
GC1048,241.5,3.69E-06,,0.001846708,320
GC1048,242.5,3.82E-06,,0.001912172,320
GC1048,243.5,3.96E-06,,0.001980661,320
GC1048,244.5,4.10E-06,,0.002052431,320
GC1048,245.5,4.26E-06,,0.002127762,320
GC1048,246.5,4.41E-06,,0.002206971,320
GC1048,247.5,4.58E-06,,0.002290409,320
GC1048,248.5,4.76E-06,,0.002378468,320
GC1048,249.5,4.94E-06,,0.002471587,320
GC1048,250.5,5.14E-06,,0.002570261,320
GC1048,251.5,5.35E-06,,0.002675038,320
GC1048,252.5,5.57E-06,,0.00278654,320
GC1048,253.5,5.81E-06,,0.002905465,320
GC1048,254.5,6.07E-06,,0.0030326,320
GC1048,255.5,6.34E-06,,0.003168832,320
GC1048,256.5,6.63E-06,,0.003315165,320
GC1048,257.5,6.95E-06,,0.003472738,320
GC1048,258.5,7.29E-06,,0.003642842,320
GC1048,259.5,7.65E-06,,0.003826946,320
GC1048,260.5,8.05E-06,,0.004026725,320
GC1048,261.5,8.49E-06,,0.004244093,320
GC1048,262.5,8.96E-06,,0.004481239,320
GC1048,263.5,9.48E-06,,0.00474068,320
GC1048,264.5,1.01E-05,,0.005025307,320
GC1048,265.5,1.07E-05,,0.005338459,320
GC1048,266.5,1.14E-05,,0.005683997,320
GC1048,267.5,1.21E-05,,0.006066397,320
GC1048,268.5,1.30E-05,,0.006490871,320
GC1048,269.5,1.39E-05,,0.006963501,320
GC1048,270.5,1.50E-05,,0.007491413,320
GC1048,271.5,1.62E-05,,0.008082982,320
GC1048,272.5,1.75E-05,,0.008748098,320
GC1048,273.5,1.90E-05,,0.009498494,320
GC1048,274.5,2.07E-05,,0.010348167,320
GC1048,275.5,2.26E-05,,0.011313914,320
GC1048,276.5,2.48E-05,,0.012416086,320
GC1048,277.5,2.74E-05,,0.013679577,320
GC1048,278.5,3.03E-05,,0.015135268,320
GC1048,279.5,3.36E-05,,0.016822167,320
GC1048,280.5,3.76E-05,,0.018790666,320
GC1048,281.5,4.22E-05,,0.021107844,320
GC1048,282.5,4.77E-05,,0.02386609,320
GC1048,283.5,5.44E-05,,0.027197891,320
GC1048,284.5,6.26E-05,,0.031301377,320
GC1048,285.5,7.30E-05,,0.036485287,320
GC1048,286.5,8.65E-05,,0.043249061,320
GC1048,287.5,0.000104853,,0.052426611,320
GC1048,288.5,0.000130893,,0.065446481,320
GC1048,289.5,0.000169612,,0.084805917,320
GC1048,290.5,0.000229887,,0.114943277,320
GC1048,291.5,0.000327728,,0.163863772,320
GC1048,292.5,0.000492454,,0.246227211,320
GC1048,293.5,0.000778712,,0.389355752,320
GC1048,294.5,0.001290575,,0.645287631,320
GC1048,295.5,0.00223155,,1.115775236,320
